ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
39084_at	0.7818	0.61363051	-0.528976	-6.29342	-0.372633	ENO3	enolase 3
1220_g_at	0.7819	0.61376407	-0.528773	-6.29353	-0.217549	IRF2	interferon regulatory factor 2
35634_at	0.782	0.6139311	0.528519	-6.29367	0.329028	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1
33376_at	0.7821	0.61407219	0.528304	-6.2938	0.205312		
37911_at	0.7821	0.61410899	-0.528248	-6.29383	-0.216328	STX4	syntaxin 4
33396_at	0.7821	0.61416352	0.528165	-6.29388	0.216663	GSTP1	glutathione S-transferase pi 1
41515_at	0.7821	0.61423198	-0.528061	-6.29393	-0.350773	RBBP7	RB binding protein 7, chromatin remodeling factor
570_at	0.7821	0.61430969	0.527943	-6.294	0.222858	RELB	RELB proto-oncogene, NF-kB subunit
1224_at	0.7822	0.61444268	0.527741	-6.29412	0.200905	CDK16	cyclin dependent kinase 16
41695_at	0.7824	0.6146633	0.527405	-6.29431	0.45702	ZBTB43	zinc finger and BTB domain containing 43
34212_at	0.7824	0.61468919	0.527366	-6.29433	0.50107	AGTPBP1	ATP/GTP binding protein 1
1218_at	0.7826	0.61492795	0.527003	-6.29453	0.274644	NR2F6	nuclear receptor subfamily 2 group F member 6
34759_at	0.7829	0.61528036	0.526468	-6.29484	0.197408	SLC30A1	solute carrier family 30 member 1
36865_at	0.783	0.61536841	0.526334	-6.29491	0.266209	ANGEL1	angel homolog 1
1518_at	0.7831	0.61550694	-0.526123	-6.29503	-0.4675	ETS1	ETS proto-oncogene 1, transcription factor
32521_at	0.7833	0.61573616	-0.525775	-6.29523	-0.248099	SFRP1	secreted frizzled related protein 1
33959_at	0.7833	0.61584928	-0.525604	-6.29532	-0.350219	KIAA0087	KIAA0087
33608_at	0.7833	0.61586394	-0.525581	-6.29534	-0.408923	LY6G6F///LY6G6D	lymphocyte antigen 6 complex, locus G6F///lymphocyte antigen 6 complex, locus G6D
38403_at	0.7835	0.6160703	-0.525268	-6.29551	-0.190964	LAMP2	lysosomal associated membrane protein 2
39164_at	0.7837	0.61636429	0.524822	-6.29577	0.182454	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2
36929_at	0.7837	0.61640342	-0.524762	-6.2958	-0.441553	LAMB3	laminin subunit beta 3
35618_at	0.7837	0.61641435	0.524746	-6.29581	0.159128	HELZ	helicase with zinc finger
39819_at	0.7839	0.61661557	0.52444	-6.29598	0.295537	RRN3P2	RRN3 homolog, RNA polymerase I transcription factor pseudogene 2
33461_at	0.7842	0.61697701	-0.523892	-6.29629	-0.457892	SEMA3A	semaphorin 3A
36147_at	0.7846	0.61741343	-0.52323	-6.29666	-0.173443	SSR2	signal sequence receptor subunit 2
32231_at	0.7846	0.61742063	-0.523219	-6.29667	-0.449245		
40658_r_at	0.7846	0.61746146	-0.523157	-6.2967	-0.376767	ADIPOQ	adiponectin, C1Q and collagen domain containing
34269_at	0.7846	0.61759628	-0.522953	-6.29682	-0.224526	EDRF1	erythroid differentiation regulatory factor 1
39297_at	0.7846	0.61768337	-0.522821	-6.29689	-0.59749	MIR548F5///MAB21L1	microRNA 548f-5///mab-21 like 1
40873_at	0.7846	0.61772517	0.522757	-6.29693	0.224622	DVL3	dishevelled segment polarity protein 3
34859_at	0.7846	0.61772556	0.522757	-6.29693	0.179556	MAGED2	MAGE family member D2
34577_at	0.7846	0.61775963	0.522705	-6.29696	0.24787	MAGEA9B///MAGEA9	MAGE family member A9B///MAGE family member A9
1538_s_at	0.7846	0.61780634	-0.522634	-6.297	-0.521664	IL2	interleukin 2
1035_g_at	0.7846	0.61784962	-0.522569	-6.29703	-0.31572	TIMP3	TIMP metallopeptidase inhibitor 3
39180_at	0.7849	0.61816789	-0.522086	-6.2973	-0.170355	FUS	FUS RNA binding protein
33277_at	0.7849	0.61821929	-0.522009	-6.29735	-0.196286	MTMR2	myotubularin related protein 2
40475_at	0.785	0.61838613	0.521756	-6.29749	0.252544	CAPN6	calpain 6
33414_at	0.7855	0.618831	0.521082	-6.29787	0.17734	LOC101060373///NOMO3///NOMO2///NOMO1	uncharacterized LOC101060373///NODAL modulator 3///NODAL modulator 2///NODAL modulator 1
40152_r_at	0.7859	0.61928744	-0.520391	-6.29825	-0.28521	PEX5	peroxisomal biogenesis factor 5
1542_at	0.7859	0.61934393	0.520305	-6.2983	0.169055	EGF	epidermal growth factor
41425_at	0.7859	0.61939991	-0.52022	-6.29835	-0.207747	FLI1	Fli-1 proto-oncogene, ETS transcription factor
286_at	0.7859	0.61943897	0.520161	-6.29838	0.289768	HIST2H2AA4///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2aa3
36109_at	0.7859	0.61948561	-0.520091	-6.29842	-0.184819	PEPD	peptidase D
36516_at	0.786	0.61959311	-0.519928	-6.29851	-0.24375	ZNF473	zinc finger protein 473
37967_at	0.786	0.61968282	-0.519792	-6.29859	-0.619779	LST1	leukocyte specific transcript 1
39060_at	0.7861	0.61982433	-0.519578	-6.29871	-0.164941	PSMB7	proteasome subunit beta 7
37745_s_at	0.7861	0.61994858	0.51939	-6.29881	0.180706	ST5	suppression of tumorigenicity 5
38343_at	0.7861	0.61997751	0.519346	-6.29884	0.308972	ALMS1	ALMS1, centrosome and basal body associated protein
38965_at	0.7861	0.62007117	0.519205	-6.29892	0.205032	ACAN	aggrecan
35927_r_at	0.7861	0.62008399	-0.519185	-6.29893	-0.756305	LILRB1	leukocyte immunoglobulin like receptor B1
41730_at	0.7861	0.62015152	-0.519083	-6.29898	-0.199896	MYL3	myosin light chain 3
41663_at	0.7864	0.62040772	-0.518696	-6.2992	-0.160603	STX6	syntaxin 6
35785_at	0.7866	0.62064478	0.518337	-6.2994	0.184997	GABARAPL1	GABA type A receptor associated protein like 1
811_at	0.7868	0.6208783	0.517984	-6.2996	0.180109	UFD1L	ubiquitin fusion degradation 1 like (yeast)
34650_at	0.7869	0.62102635	-0.51776	-6.29972	-0.393088	PDE3A	phosphodiesterase 3A
31945_s_at	0.7869	0.62109906	-0.51765	-6.29978	-0.641317	SH2D1A	SH2 domain containing 1A
32801_at	0.7871	0.62125111	0.51742	-6.29991	0.159642	AREL1	apoptosis resistant E3 ubiquitin protein ligase 1
31839_at	0.7871	0.621357	-0.51726	-6.3	-0.219274	SUGP1	SURP and G-patch domain containing 1
41252_s_at	0.7874	0.6216093	-0.516879	-6.30021	-0.389828	PLEKHB2	pleckstrin homology domain containing B2
41673_at	0.7875	0.62190286	-0.516436	-6.30046	-0.514999	FGF12	fibroblast growth factor 12
40563_at	0.7875	0.62193318	0.51639	-6.30048	0.374394	NUP50	nucleoporin 50
39172_at	0.7875	0.62194893	-0.516366	-6.3005	-0.239427	ADO	2-aminoethanethiol dioxygenase
2027_at	0.7878	0.62224783	-0.515915	-6.30075	-0.322812	S100A2	S100 calcium binding protein A2
35868_at	0.788	0.62249521	0.515541	-6.30095	0.286396	AGER	advanced glycosylation end-product specific receptor
36463_at	0.788	0.62252559	0.515495	-6.30098	0.176878	BAG5	BCL2 associated athanogene 5
945_at	0.788	0.62267603	-0.515268	-6.30111	-0.166054	PSMD7	proteasome 26S subunit, non-ATPase 7
35149_at	0.788	0.62268349	0.515257	-6.30111	0.310349	CD40	CD40 molecule
32729_at	0.788	0.6228041	-0.515075	-6.30121	-0.237442	MYH3	myosin, heavy chain 3, skeletal muscle, embryonic
35008_at	0.788	0.62283347	-0.515031	-6.30124	-0.392263	PER2	period circadian clock 2
36248_at	0.788	0.62284358	0.515015	-6.30125	0.439276	TMEM8B	transmembrane protein 8B
40064_at	0.788	0.62285169	0.515003	-6.30125	0.174982	TRAK2	trafficking kinesin protein 2
34482_at	0.7881	0.62299832	0.514782	-6.30138	0.486146	HAUS3	HAUS augmin like complex subunit 3
38038_at	0.7881	0.62309635	-0.514634	-6.30146	-0.597062	LUM	lumican
31930_f_at	0.7881	0.62313696	0.514573	-6.30149	0.213814	RHD///RHCE	Rh blood group D antigen///Rh blood group CcEe antigens
33154_at	0.7881	0.62318572	0.514499	-6.30153	0.234817	PSMB4	proteasome subunit beta 4
41287_s_at	0.7882	0.623357	0.514241	-6.30167	0.235557	CALM1	calmodulin 1
33571_at	0.7883	0.62345547	-0.514092	-6.30176	-0.453701	PHKG1	phosphorylase kinase catalytic subunit gamma 1
40652_at	0.7883	0.62352488	0.513987	-6.30181	0.29642	PASK	PAS domain containing serine/threonine kinase
33610_at	0.7883	0.62359012	-0.513889	-6.30187	-0.460984	CLDN8	claudin 8
39826_f_at	0.7885	0.62383944	-0.513513	-6.30208	-0.313866	DDIT4	DNA damage inducible transcript 4
37593_at	0.7885	0.62391738	-0.513395	-6.30214	-0.177451	PCCA	propionyl-CoA carboxylase alpha subunit
34672_at	0.7885	0.62394928	-0.513347	-6.30217	-0.41508	TBC1D4	TBC1 domain family member 4
36000_at	0.7886	0.62408783	0.513138	-6.30228	0.373135	ATF6B	activating transcription factor 6 beta
33743_at	0.7886	0.62415348	-0.513039	-6.30234	-0.326321	ATRNL1	attractin like 1
38956_at	0.7888	0.62439572	-0.512674	-6.30254	-0.409773	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
38479_at	0.7888	0.62444987	0.512593	-6.30258	0.16732	ANP32B	acidic nuclear phosphoprotein 32 family member B
33635_at	0.7889	0.62461111	0.51235	-6.30272	0.195564	GNA13	G protein subunit alpha 13
35406_at	0.7889	0.62465974	0.512276	-6.30276	0.504992	KALRN	kalirin, RhoGEF kinase
40897_at	0.7889	0.62475899	-0.512127	-6.30284	-0.400378	PDE6A	phosphodiesterase 6A
424_s_at	0.7889	0.62480288	-0.512061	-6.30288	-0.158489	FGFR1	fibroblast growth factor receptor 1
38380_at	0.7889	0.6248247	0.512028	-6.3029	0.183623	POP4	POP4 homolog, ribonuclease P/MRP subunit
38055_at	0.7889	0.62507192	-0.511655	-6.3031	-0.217939	POLR2J	RNA polymerase II subunit J
32554_s_at	0.7889	0.62512979	0.511568	-6.30315	0.217404	TBL1X	transducin (beta)-like 1X-linked
38233_at	0.7889	0.62517098	-0.511506	-6.30318	-0.391655	HOMER3	homer scaffolding protein 3
31869_at	0.7889	0.62519135	-0.511475	-6.3032	-0.203095	SWAP70	SWAP switching B-cell complex 70kDa subunit
32029_at	0.7889	0.62520558	-0.511454	-6.30321	-0.208321	LOC101060747///PDPK1	3-phosphoinositide-dependent protein kinase 1-like///3-phosphoinositide dependent protein kinase 1
35751_at	0.7889	0.62524667	0.511392	-6.30325	0.179904	SDHB	succinate dehydrogenase complex iron sulfur subunit B
38583_at	0.7891	0.6254077	-0.51115	-6.30338	-0.441068	B3GALT2	beta-1,3-galactosyltransferase 2
36145_at	0.7891	0.62549637	0.511016	-6.30345	0.18132	PUF60	poly(U) binding splicing factor 60
41632_at	0.7891	0.62555787	0.510924	-6.3035	0.231957	E2F3	E2F transcription factor 3
AFFX-LysX-5_at	0.7896	0.62597628	-0.510294	-6.30385	-0.437509		
36951_at	0.7896	0.62610891	0.510094	-6.30396	0.155478	MRPL49	mitochondrial ribosomal protein L49
40891_f_at	0.7896	0.62612967	0.510063	-6.30398	0.235804	LAGE3	L antigen family member 3
33915_at	0.7896	0.62617804	-0.50999	-6.30402	-0.167029	SETD3	SET domain containing 3
38178_at	0.7896	0.62631097	-0.50979	-6.30413	-0.359708	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2
41236_at	0.7896	0.62635456	0.509724	-6.30416	0.15676	MIEF1	mitochondrial elongation factor 1
33040_at	0.7897	0.62648349	0.50953	-6.30427	0.222285	UNC93A	unc-93 homolog A (C. elegans)
32929_at	0.7898	0.62658554	0.509377	-6.30435	0.386688	DOLPP1	dolichyldiphosphatase 1
41162_at	0.7898	0.62667243	0.509246	-6.30443	0.194572	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
37871_at	0.7902	0.62705265	-0.508674	-6.30474	-0.453055	IAPP	islet amyloid polypeptide
39153_r_at	0.7902	0.62716158	0.50851	-6.30483	0.517301	COIL	coilin
39144_at	0.7902	0.62728032	-0.508332	-6.30493	-0.346128	NFATC1	nuclear factor of activated T-cells 1
1671_s_at	0.7902	0.62732561	-0.508264	-6.30496	-0.195777	MAPK14	mitogen-activated protein kinase 14
40013_at	0.7902	0.62734113	-0.50824	-6.30498	-0.2078	CLIC2	chloride intracellular channel 2
400_at	0.7904	0.62750886	-0.507988	-6.30511	-0.486802	PDX1	pancreatic and duodenal homeobox 1
32662_at	0.7906	0.62776388	0.507605	-6.30532	0.185712	MDC1	mediator of DNA damage checkpoint 1
36473_at	0.7906	0.62778836	-0.507568	-6.30534	-0.175364	USP20	ubiquitin specific peptidase 20
32330_at	0.791	0.62815914	-0.507011	-6.30565	-0.226012	SNORD35B///RPS11	small nucleolar RNA, C/D box 35B///ribosomal protein S11
31691_g_at	0.7911	0.62831401	0.506778	-6.30578	0.184519	GLUD1	glutamate dehydrogenase 1
36588_at	0.7911	0.62838669	0.506669	-6.30583	0.203431	SUN1	Sad1 and UNC84 domain containing 1
36431_at	0.7911	0.6284622	-0.506556	-6.3059	-0.420522	WDR61	WD repeat domain 61
37136_at	0.7912	0.62860832	-0.506336	-6.30602	-0.178919	SH2B2	SH2B adaptor protein 2
34556_at	0.7915	0.62893323	-0.505848	-6.30628	-0.354871	KRT9	keratin 9
32097_at	0.7916	0.62900826	0.505736	-6.30634	0.24262	PCNT	pericentrin
37624_at	0.7918	0.62924471	-0.505381	-6.30654	-0.604571	CA3	carbonic anhydrase 3
1670_at	0.7922	0.62967817	0.50473	-6.30689	0.559366	TFDP1	transcription factor Dp-1
31811_r_at	0.7922	0.62969374	-0.504707	-6.3069	-0.830369	PPID	peptidylprolyl isomerase D
40666_at	0.7923	0.62985011	0.504472	-6.30703	0.550044	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5
31671_at	0.7925	0.63007674	-0.504132	-6.30722	-0.181975	RBMS1	RNA binding motif single stranded interacting protein 1
32433_at	0.7925	0.63013585	-0.504043	-6.30726	-0.159477	RPL15	ribosomal protein L15
282_at	0.7938	0.63124622	-0.502379	-6.30817	-0.34264	KIF20B	kinesin family member 20B
1090_f_at	0.7938	0.63131539	0.502275	-6.30822	0.374642		
39443_s_at	0.7942	0.6317162	0.501675	-6.30855	0.180169	COX5B	cytochrome c oxidase subunit 5B
35509_at	0.7942	0.63173131	-0.501652	-6.30856	-0.260746		
470_at	0.7952	0.63257574	-0.500387	-6.30924	-0.329692	CGREF1	cell growth regulator with EF-hand domain 1
32308_r_at	0.7953	0.63277532	-0.500089	-6.3094	-0.538694	COL1A2	collagen type I alpha 2 chain
37084_at	0.7953	0.63282526	-0.500014	-6.30944	-0.287849	LYZL6	lysozyme like 6
39179_at	0.7954	0.63293245	0.499854	-6.30953	0.155955	PRG2	proteoglycan 2, pro eosinophil major basic protein
34507_s_at	0.7956	0.6331639	0.499507	-6.30972	0.388996	LMTK2	lemur tyrosine kinase 2
41752_at	0.7957	0.63335216	0.499226	-6.30987	0.185585	GHITM	growth hormone inducible transmembrane protein
41836_at	0.7957	0.63338514	0.499176	-6.3099	0.200817	CHERP	calcium homeostasis endoplasmic reticulum protein
39931_at	0.7958	0.63353421	0.498953	-6.31002	0.272969	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
40748_at	0.7959	0.63368607	-0.498726	-6.31014	-0.221256	CPA2	carboxypeptidase A2
38204_at	0.796	0.63387049	-0.49845	-6.31029	-0.189925	TTI1	TELO2 interacting protein 1
41398_at	0.796	0.63387185	0.498448	-6.31029	0.392451	YTHDC2	YTH domain containing 2
41008_at	0.7964	0.63424367	-0.497892	-6.31059	-0.543664	FAM169A	family with sequence similarity 169 member A
34003_at	0.7964	0.63431824	-0.497781	-6.31065	-0.192719	TPI1	triosephosphate isomerase 1
40922_at	0.7967	0.63457696	-0.497394	-6.31085	-0.42874	SLC36A1	solute carrier family 36 member 1
207_at	0.7968	0.63481532	-0.497038	-6.31104	-0.155159	STIP1	stress induced phosphoprotein 1
40975_s_at	0.7968	0.63485064	-0.496985	-6.31107	-0.278947	TFIP11	tuftelin interacting protein 11
37329_at	0.7968	0.63485918	-0.496972	-6.31108	-0.217205	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
40463_at	0.7979	0.63584487	-0.4955	-6.31187	-0.201416	TNPO1	transportin 1
34254_at	0.798	0.63594655	-0.495349	-6.31195	-0.291161	RALGDS	ral guanine nucleotide dissociation stimulator
35472_at	0.798	0.63598337	0.495294	-6.31198	0.413787	KCNJ15	potassium voltage-gated channel subfamily J member 15
32211_at	0.798	0.63611194	0.495102	-6.31208	0.279671	PSMD13	proteasome 26S subunit, non-ATPase 13
37836_at	0.7981	0.63625973	-0.494881	-6.3122	-0.250952	TTLL5	tubulin tyrosine ligase like 5
1161_at	0.7981	0.6363573	0.494736	-6.31228	0.228102	HSP90AB1	heat shock protein 90 alpha family class B member 1
32409_at	0.7981	0.63638653	-0.494692	-6.3123	-0.212474	PIGO	phosphatidylinositol glycan anchor biosynthesis class O
37394_at	0.7981	0.63650312	-0.494518	-6.31239	-0.378676	C7	complement component 7
31829_r_at	0.7981	0.63651672	0.494498	-6.3124	0.165166	TGOLN2	trans-golgi network protein 2
36158_at	0.7981	0.63656022	-0.494433	-6.31244	-0.199146	SLC4A5///DCTN1	solute carrier family 4 member 5///dynactin subunit 1
35185_at	0.7981	0.63662402	-0.494338	-6.31249	-0.288978	FABP7	fatty acid binding protein 7
160037_at	0.7983	0.63684042	0.494015	-6.31266	0.320018	MMP15	matrix metallopeptidase 15
35613_at	0.7983	0.63689	-0.493941	-6.3127	-0.316008	C10orf12	chromosome 10 open reading frame 12
36200_at	0.7984	0.63704047	-0.493716	-6.31282	-0.218439	EHMT2	euchromatic histone lysine methyltransferase 2
39766_r_at	0.7984	0.63711101	-0.493611	-6.31288	-0.187624	POLR2K	RNA polymerase II subunit K
948_s_at	0.7988	0.63745748	0.493094	-6.31315	0.181384	PPID	peptidylprolyl isomerase D
34918_at	0.7988	0.63751041	-0.493016	-6.31319	-0.358589	SCN2B	sodium voltage-gated channel beta subunit 2
33248_at	0.7998	0.63837662	-0.491725	-6.31388	-0.268208	HOXA11	homeobox A11
41451_s_at	0.8001	0.63868031	-0.491272	-6.31412	-0.163267	SAR1A	secretion associated Ras related GTPase 1A
34697_at	0.8004	0.63904544	-0.490728	-6.31441	-0.145332	LRP6	LDL receptor related protein 6
34483_at	0.8004	0.63905483	-0.490714	-6.31441	-0.538469	SIGLEC6	sialic acid binding Ig like lectin 6
904_s_at	0.8004	0.63910786	0.490636	-6.31446	0.608553	TOP2A	topoisomerase (DNA) II alpha
36435_at	0.8005	0.63925178	0.490421	-6.31457	0.499717	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
33555_at	0.8006	0.63939832	-0.490203	-6.31468	-0.401284	LILRA4	leukocyte immunoglobulin like receptor A4
40633_at	0.8008	0.63963099	-0.489857	-6.31487	-0.590495	DIS3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease
39743_at	0.8008	0.6397232	0.48972	-6.31494	0.336152	C1orf123	chromosome 1 open reading frame 123
36833_at	0.8012	0.64007738	-0.489193	-6.31522	-0.232044	GLA	galactosidase alpha
1330_at	0.8012	0.64017038	-0.489054	-6.31529	-0.287951	MAP3K3	mitogen-activated protein kinase kinase kinase 3
41756_at	0.8017	0.64063313	0.488366	-6.31566	0.175127	GPN1	GPN-loop GTPase 1
33347_at	0.8017	0.64070102	0.488265	-6.31571	0.240915	RNF5P1///RNF5	ring finger protein 5 pseudogene 1///ring finger protein 5
34673_r_at	0.8017	0.64078135	0.488145	-6.31577	0.417922	HDGFRP3	hepatoma-derived growth factor, related protein 3
36352_at	0.8017	0.640785	-0.48814	-6.31577	-0.588741	HES2	hes family bHLH transcription factor 2
31746_at	0.8019	0.64105499	-0.487739	-6.31599	-0.394889	POM121L2	POM121 transmembrane nucleoporin like 2
1006_at	0.8021	0.64122383	-0.487488	-6.31612	-0.456123	MMP10	matrix metallopeptidase 10
32832_at	0.8021	0.64128484	-0.487397	-6.31617	-0.158074	MAEA	macrophage erythroblast attacher
36357_at	0.8022	0.64150387	0.487071	-6.31634	0.325177	ERI2	ERI1 exoribonuclease family member 2
37099_at	0.8026	0.64187344	0.486522	-6.31663	0.265019	ALOX5AP	arachidonate 5-lipoxygenase activating protein
38738_at	0.8027	0.64200158	0.486332	-6.31673	0.160812	SUMO3	small ubiquitin-like modifier 3
37450_r_at	0.8028	0.64213345	-0.486136	-6.31683	-0.159759	GNAS	GNAS complex locus
40106_at	0.8031	0.64250894	0.485578	-6.31712	0.174021	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
38013_at	0.8031	0.64260572	0.485435	-6.3172	0.514739	MTUS1	microtubule associated tumor suppressor 1
31522_f_at	0.8031	0.64262934	-0.4854	-6.31722	-0.253885	HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG	histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg
31984_at	0.8031	0.64266762	-0.485343	-6.31725	-0.470565	LILRP2	leukocyte immunoglobulin-like receptor pseudogene 2
1794_at	0.8032	0.64275635	0.485211	-6.31731	0.244928	CCND3	cyclin D3
37311_at	0.8033	0.64290241	-0.484994	-6.31743	-0.175383	TALDO1	transaldolase 1
37541_at	0.8033	0.64302955	-0.484806	-6.31753	-0.150797	SELPLG	selectin P ligand
38473_at	0.8033	0.64305845	-0.484763	-6.31755	-0.17483	TARS	threonyl-tRNA synthetase
36382_at	0.8034	0.64319018	-0.484567	-6.31765	-0.348962	RASSF9	Ras association domain family member 9
1239_s_at	0.8036	0.64339546	-0.484263	-6.31781	-0.275607	CASP2	caspase 2
32426_f_at	0.8039	0.64368463	-0.483834	-6.31804	-0.473542	MAGEA1	MAGE family member A1
39342_at	0.8039	0.64399451	0.483374	-6.31828	0.157272	MIR6758///MARS	microRNA 6758///methionyl-tRNA synthetase
37245_at	0.8039	0.64399565	0.483372	-6.31828	0.518982	GABPA	GA binding protein transcription factor alpha subunit
40178_at	0.8039	0.64403062	-0.48332	-6.3183	-0.338442	ZBTB33	zinc finger and BTB domain containing 33
39383_at	0.8039	0.64413718	-0.483162	-6.31839	-0.161535	ADCY6	adenylate cyclase 6
38497_at	0.8039	0.64414169	0.483156	-6.31839	0.357175	ELK4	ELK4, ETS transcription factor
38845_at	0.8039	0.64421742	0.483043	-6.31845	0.361935	PDK2	pyruvate dehydrogenase kinase 2
41504_s_at	0.8039	0.64422959	-0.483025	-6.31846	-0.220343	MAF	MAF bZIP transcription factor
38467_at	0.8039	0.64425818	-0.482983	-6.31848	-0.396875	HPS1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1
40078_at	0.804	0.64440158	-0.48277	-6.31859	-0.325776	PRSS23	protease, serine 23
34896_at	0.804	0.64446648	-0.482674	-6.31864	-0.392421	SEC23IP	SEC23 interacting protein
31686_at	0.8043	0.64476529	-0.482231	-6.31887	-0.427516	TUBBP5///TUBB8///TUBB7P	tubulin beta pseudogene 5///tubulin beta 8 class VIII///tubulin beta 7 pseudogene
33050_at	0.8043	0.64483414	-0.482129	-6.31893	-0.251239	LOC101060524///DRD5P2///DRD5	D(1B) dopamine receptor-like///dopamine receptor D5 pseudogene 2///dopamine receptor D5
32964_at	0.8045	0.64505759	0.481798	-6.3191	0.30201	ADGRE1	adhesion G protein-coupled receptor E1
38387_at	0.8045	0.64510352	0.48173	-6.31913	0.547201	MNAT1	MNAT1, CDK activating kinase assembly factor
2015_s_at	0.8046	0.64521005	0.481572	-6.31922	0.294165	PMS2CL///PMS2	PMS2 C-terminal like pseudogene///PMS1 homolog 2, mismatch repair system component
35889_at	0.8048	0.64546912	0.481188	-6.31941	0.330561	SEMA3D	semaphorin 3D
